Source,Target
AUS,JPN
JPN,AUS
USA,AUS
AUS,JPN
USA,JPN
JPN,AUS
ITA,URS
URS,HUN
URS,USA
USA,USA
USA,JPN
JPN,IRI
URS,USA
USA,ITA
URS,SGP
SGP,IRQ
URS,USA
USA,HUN
POL,USA
USA,POL
URS,URS
URS,GBR
EUA,TUR
TUR,URS
TUR,JPN
JPN,IRI
USA,BUL
BUL,POL
TUR,BUL
BUL,URS
USA,URS
URS,BUL
USA,TUR
TUR,PAK
TUR,URS
URS,SWE
TUR,IRI
IRI,URS
URS,EUA
EUA,TCH
ROU,EGY
EGY,IRI
URS,ROU
ROU,BUL
TUR,HUN
HUN,URS
URS,YUG
YUG,SWE
TUR,EUA
EUA,FRA
BUL,EUA
EUA,ROU
TUR,BUL
BUL,URS
USA,GBR
GBR,ITA
USA,EUA
EUA,GBR
USA,EUA
EUA,POL
URS,AUS
AUS,EUA
URS,GBR
GBR,EUA
URS,URS
URS,ROU
ROU,POL
ROU,GBR
URS,TCH
TCH,URS
URS,POL
POL,EUA
URS,EUA
EUA,USA
URS,EUA
EUA,POL
URS,EUA
EUA,HUN
EUA,USA
USA,URS
EUA,USA
USA,GBR
URS,HUN
HUN,ITA
EUA,URS
URS,ROU
URS,TCH
TCH,ROU
TCH,URS
URS,URS
URS,URS
URS,URS
URS,URS
URS,URS
URS,URS
URS,URS
URS,URS
URS,URS
USA,GBR
GBR,JPN
USA,NED
NED,AUS
AUS,USA
USA,GBR
GBR,EUA
EUA,EUA
USA,SWE
SWE,NED
USA,AUS
AUS,EUA
USA,AUS
AUS,EUA
USA,TUN
TUN,AUS
USA,CUB
CUB,CAN
USA,USA
USA,URS
NZL,TCH
TCH,NZL
USA,USA
USA,TTO
GBR,EUA
EUA,URS
BEL,GBR
GBR,URS
USA,TTO
TTO,POL
USA,GBR
GBR,ITA
USA,POL
POL,FRA
USA,GBR
GBR,TTO
USA,EUA
EUA,USA
ITA,GBR
GBR,SWE
NZL,CAN
CAN,KEN
EUA,URS
URS,EUA
USA,TCH
TCH,USA
URS,HUN
HUN,EUA
URS,USA
USA,USA
FIN,HUN
HUN,URS
GBR,USA
USA,URS
ETH,GBR
GBR,JPN
USA,EUA
EUA,EUA
USA,USA
USA,HUN
POL,URS
URS,URS
USA,URS
URS,BRA
USA,EUA
EUA,ITA
EUA,URS
ITA,POL
POL,USA
POL,URS
JPN,KOR
KOR,MEX
KOR,URU
URS,PHI
PHI,USA
PHI,EUA
POL,URS
URS,USA
URS,IRL
POL,URS
URS,GHA
URS,TUN
POL,URS
URS,ITA
URS,FIN
URS,FRA
FRA,POL
FRA,NGR
URS,EUA
EUA,ITA
EUA,POL
ITA,URS
URS,BUL
URS,POL
EUA,ROU
ROU,URS
URS,FRA
FRA,DEN
SWE,HUN
HUN,ROU
SWE,NED
NED,EUA
URS,EUA
EUA,ROU
NED,ITA
ITA,SWE
ITA,DEN
DEN,BEL
BEL,ITA
ITA,FRA
ITA,URS
URS,EUA
TCH,ITA
ITA,DEN
ITA,ITA
ITA,FRA
EUA,ITA
ITA,NED
USA,ITA
ITA,USA
USA,USA
USA,USA
SUI,EUA
EUA,URS
EUA,SUI
SUI,URS
ITA,ARG
ARG,EUA
ITA,USA
USA,EUA
URS,POL
POL,FRA
POL,FRA
FRA,FRA
URS,ITA
ITA,POL
HUN,FRA
FRA,URS
HUN,ITA
ITA,FRA
URS,GBR
GBR,URS
HUN,TCH
TCH,EUA
JPN,URS
URS,EUA
ITA,JPN
ITA,URS
URS,URS
URS,YUG
JPN,URS
JPN,JPN
JPN,JPN
JPN,ITA
YUG,JPN
JPN,URS
JPN,ITA
ITA,URS
JPN,URS
URS,FIN
IND,PAK
PAK,AUS
JPN,CAN
CAN,URS
JPN,SUI
SUI,URS
JPN,EUA
EUA,USA
EUA,KOR
NED,JPN
JPN,AUS
JPN,EUA
FRA,EUA
EUA,GBR
EUA,FRA
FRA,ITA
HUN,URS
URS,URS
URS,USA
USA,HUN
EUA,ITA
ITA,NED
USA,FRA
FRA,NED
DEN,GBR
GBR,USA
CAN,NED
NED,EUA
URS,USA
USA,TCH
USA,EUA
EUA,TCH
URS,EUA
EUA,SUI
AUS,SWE
SWE,USA
EUA,USA
USA,DEN
BAH,USA
USA,SWE
DEN,EUA
EUA,USA
NZL,GBR
GBR,USA
FIN,ROU
ROU,TCH
USA,URS
URS,USA
FIN,USA
USA,JPN
USA,BUL
BUL,HUN
HUN,USA
USA,USA
ITA,URS
URS,USA
USA,GBR
GBR,EUA
AUS,USA
USA,AUS
USA,USA
USA,USA
AUS,URS
URS,USA
AUS,USA
USA,USA
USA,EUA
EUA,AUS
USA,USA
USA,EUA
USA,EUA
EUA,AUS
USA,EUA
EUA,AUS
USA,EUA
EUA,JPN
URS,TCH
TCH,JPN
HUN,YUG
YUG,URS
URS,URS
URS,USA
URS,HUN
HUN,JPN
JPN,USA
USA,POL
POL,URS
URS,POL
TCH,URS
URS,JPN
URS,HUN
HUN,HUN
URS,GBR
GBR,POL
URS,BUL
BUL,TUR
JPN,KOR
KOR,IRI
JPN,TUR
TUR,URS
JPN,BUL
BUL,URS
BUL,EUA
EUA,JPN
TUR,URS
URS,IRI
BUL,TUR
TUR,USA
URS,TUR
TUR,BUL
JPN,BUL
BUL,ROU
JPN,URS
URS,ROU
HUN,URS
URS,YUG
TUR,ROU
ROU,URS
URS,BUL
BUL,SWE
YUG,TCH
TCH,EUA
BUL,SWE
SWE,EUA
HUN,URS
URS,EUA
USA,USA
USA,POL
USA,POL
POL,AUS
AUS,GBR
GBR,AUS
POL,USA
USA,GBR
GBR,FRA
FRA,NZL
EUA,POL
POL,AUS
URS,EUA
EUA,ROU
ROU,AUS
AUS,URS
ROU,HUN
HUN,URS
GBR,POL
POL,URS
URS,GBR
GBR,URS
URS,EUA
EUA,URS
URS,ROU
ROU,USA
EUA,USA
USA,ROU
USA,EUA
EUA,URS
EUA,USA
USA,USA
HUN,URS
URS,EUA
HUN,EUA
EUA,ITA
URS,TCH
TCH,JPN
TCH,URS
URS,URS
URS,URS
URS,HUN
TCH,URS
URS,URS
URS,HUN
HUN,URS
TCH,URS
TCH,EUA
USA,FRA
FRA,USA
USA,NED
NED,USA
AUS,USA
USA,USA
URS,USA
USA,URS
USA,USA
USA,USA
USA,USA
USA,USA
USA,AUS
AUS,NED
USA,NED
NED,URS
JPN,URS
URS,POL
KEN,ETH
ETH,TUN
USA,JAM
JAM,USA
USA,USA
USA,ITA
KEN,USA
USA,FRG
USA,AUS
AUS,USA
URS,MEX
MEX,URS
KEN,KEN
KEN,USA
USA,USA
USA,USA
GBR,FRG
FRG,GBR
USA,CUB
CUB,FRA
USA,KEN
KEN,FRG
TUN,KEN
KEN,KEN
GDR,HUN
HUN,USA
AUS,KEN
KEN,USA
USA,FRG
FRG,FRG
USA,GDR
GDR,TCH
HUN,URS
URS,HUN
USA,USA
USA,URS
URS,FIN
FIN,HUN
USA,GDR
GDR,USA
ETH,JPN
JPN,NZL
USA,FRG
FRG,GDR
USA,USA
USA,URS
URS,BRA
BRA,ITA
USA,YUG
YUG,URS
USA,URS
URS,ITA
URS,MEX
VEN,KOR
KOR,USA
KOR,POL
MEX,POL
POL,BRA
POL,UGA
URS,UGA
UGA,KOR
UGA,JPN
MEX,USA
USA,BUL
USA,KEN
USA,POL
POL,ROU
POL,YUG
POL,CUB
CUB,FIN
CUB,USA
GDR,CMR
CMR,ARG
CMR,URS
URS,CUB
CUB,USA
CUB,FRG
GBR,URS
URS,USA
URS,MEX
URS,ROU
ROU,POL
ROU,BUL
HUN,FRG
FRG,URS
ROU,HUN
HUN,URS
HUN,URS
URS,DEN
URS,HUN
HUN,AUT
NOR,ROU
ROU,HUN
NED,SWE
SWE,ITA
ITA,DEN
DEN,SWE
FRA,DEN
DEN,POL
FRA,NED
NED,BEL
FRA,DEN
DEN,SUI
FRA,ITA
ITA,FRA
DEN,FRG
FRG,ITA
ITA,MEX
MEX,USA
USA,ITA
ITA,USA
URS,FRG
FRG,FRG
FRG,URS
URS,SUI
FRA,GBR
GBR,USA
GBR,USA
USA,AUS
FRA,URS
URS,POL
ROU,HUN
HUN,FRA
URS,ITA
ITA,HUN
POL,URS
URS,HUN
HUN,URS
URS,POL
HUN,URS
URS,ITA
HUN,BUL
BUL,JPN
JPN,URS
URS,GDR
JPN,JPN
JPN,JPN
JPN,URS
URS,JPN
JPN,URS
URS,URS
YUG,FIN
FIN,URS
JPN,URS
URS,JPN
URS,JPN
JPN,URS
PAK,AUS
AUS,IND
CAN,FRA
FRA,FRG
SWE,HUN
HUN,URS
HUN,URS
URS,FRA
NZL,GDR
GDR,SUI
ITA,NED
NED,DEN
GDR,HUN
HUN,ITA
GDR,USA
USA,DEN
URS,NED
NED,USA
FRG,AUS
AUS,URS
NED,FRG
FRG,ARG
SWE,SUI
SUI,GBR
URS,AUT
AUT,ITA
USA,NOR
NOR,ITA
USA,DEN
DEN,GDR
GBR,FRG
FRG,BRA
POL,ROU
ROU,URS
USA,URS
URS,SUI
URS,FRG
FRG,GDR
FRG,USA
USA,URS
TCH,HUN
HUN,NZL
URS,ITA
ITA,FRG
GBR,USA
USA,GDR
GDR,USA
USA,USA
USA,URS
URS,URS
USA,USA
USA,USA
AUS,USA
USA,USA
USA,USA
USA,AUS
GDR,USA
USA,USA
MEX,URS
URS,USA
USA,GBR
GBR,USA
AUS,USA
USA,USA
USA,USA
USA,USA
USA,CAN
CAN,FRA
USA,USA
USA,FRG
USA,URS
URS,AUS
USA,GDR
GDR,URS
USA,AUS
AUS,URS
URS,JPN
JPN,TCH
YUG,URS
URS,HUN
URS,BEL
BEL,USA
IRI,HUN
HUN,POL
JPN,URS
URS,JPN
POL,IRI
IRI,POL
URS,JPN
JPN,HUN
URS,URS
URS,POL
FIN,URS
URS,POL
URS,BUL
BUL,FRG
JPN,USA
USA,MGL
JPN,USA
USA,IRI
JPN,BUL
BUL,IRI
IRI,BUL
BUL,MGL
TUR,FRA
FRA,MGL
URS,MGL
MGL,BUL
TUR,URS
URS,HUN
BUL,URS
URS,TCH
HUN,ROU
ROU,URS
URS,JPN
JPN,ROU
JPN,YUG
YUG,GRE
GDR,FRA
FRA,HUN
GDR,URS
URS,YUG
BUL,URS
URS,ROU
HUN,URS
URS,TCH
USA,USA
USA,POL
POL,AUS
AUS,AUS
FRA,GBR
GBR,URS
USA,CUB
CUB,URS
USA,ROU
ROU,NED
AUS,AUS
AUS,TPE
ROU,FRG
FRG,HUN
TCH,URS
URS,URS
HUN,ROU
ROU,AUT
ROU,GBR
GBR,URS
FRG,AUT
AUT,HUN
GDR,GDR
GDR,URS
URS,FRG
FRG,ROU
FRG,HUN
HUN,URS
TCH,URS
URS,USA
USA,URS
URS,USA
FRG,URS
URS,SUI
URS,HUN
HUN,ROU
URS,MEX
MEX,HUN
URS,TCH
TCH,GDR
URS,TCH
TCH,URS
TCH,URS
URS,URS
TCH,GDR
GDR,URS
TCH,GDR
GDR,URS
USA,CAN
CAN,USA
YUG,URS
URS,USA
AUS,USA
USA,USA
USA,USA
USA,USA
USA,CAN
CAN,USA
USA,YUG
YUG,URS
NED,GDR
GDR,USA
USA,USA
USA,USA
USA,USA
USA,USA
USA,USA
USA,AUS
USA,USA
USA,GDR
USA,GDR
GDR,CAN
USA,AUS
AUS,FRG
USA,USA
USA,MEX
URS,JPN
JPN,POL
USA,SWE
SWE,FIN
FIN,BEL
BEL,ETH
URS,USA
USA,JAM
USA,FRA
FRA,USA
FIN,KEN
KEN,NZL
URS,USA
USA,ITA
GDR,URS
URS,GDR
KEN,KEN
KEN,FIN
USA,USA
USA,KEN
UGA,USA
USA,GBR
USA,URS
URS,FRG
KEN,GBR
GBR,FRA
FIN,TUN
TUN,GBR
FRG,URS
URS,USA
USA,URS
URS,KEN
URS,URS
URS,POL
TCH,USA
USA,SWE
URS,GDR
GDR,URS
URS,GDR
GDR,USA
FRG,URS
URS,USA
USA,FRG
FRG,USA
USA,BEL
BEL,ETH
GDR,USA
USA,USA
POL,USA
USA,GDR
URS,GDR
GDR,BRA
URS,USA
USA,CUB
CUB,ROU
ROU,FRG
ROU,SWE
HUN,PRK
PRK,GBR
PRK,ESP
BUL,UGA
UGA,POL
UGA,CUB
CUB,MEX
MEX,USA
MEX,GBR
URS,KEN
KEN,HUN
KEN,COL
POL,HUN
HUN,KEN
HUN,COL
USA,BUL
BUL,NIG
BUL,YUG
CUB,HUN
HUN,KEN
HUN,USA
FRG,POL
POL,GBR
POL,GDR
URS,FIN
FIN,GHA
FIN,USA
YUG,CUB
CUB,POL
CUB,NGR
GDR,FRG
FRG,USA
GDR,FRG
FRG,FRA
GDR,AUT
AUT,GDR
ROU,HUN
HUN,FRG
URS,ROU
ROU,BUL
URS,SWE
SWE,HUN
URS,HUN
HUN,POL
URS,ROU
ROU,NOR
URS,POL
NED,AUS
DEN,AUS
AUS,GDR
URS,GDR
GDR,POL
NOR,SUI
SUI,FRG
FRA,AUS
AUS,URS
FRG,GDR
GDR,GBR
ITA,USA
USA,ITA
URS,ITA
ITA,USA
URS,FRG
GBR,ITA
ITA,SWE
GBR,USA
USA,FRG
POL,URS
URS,FRA
POL,HUN
HUN,FRA
ITA,URS
URS,HUN
URS,HUN
HUN,URS
HUN,SUI
SUI,URS
HUN,FRA
FRA,HUN
POL,HUN
HUN,URS
HUN,GDR
JPN,URS
URS,GDR
URS,JPN
JPN,JPN
JPN,JPN
JPN,JPN
JPN,JPN
JPN,JPN
JPN,JPN
JPN,JPN
URS,JPN
JPN,JPN
JPN,URS
URS,JPN
GDR,URS
URS,URS
YUG,TCH
TCH,ROU
FRG,PAK
PAK,IND
NED,FRG
FRG,JPN
FRG,URS
JPN,POL
POL,GDR
POL,URS
JPN,KOR
KOR,FRA
KOR,GBR
URS,GBR
GBR,FRG
GBR,BRA
NED,URS
URS,FRA
URS,GBR
FRG,USA
USA,ITA
HUN,URS
URS,URS
URS,HUN
HUN,FIN
FRG,GDR
GDR,TCH
GDR,TCH
TCH,ROU
GDR,NZL
NZL,FRG
GDR,SUI
SUI,NED
URS,NOR
NOR,GDR
NZL,USA
USA,GDR
URS,ARG
ARG,GDR
FRA,GRE
GRE,URS
USA,SWE
SWE,CAN
AUS,SWE
SWE,FRG
AUS,GDR
GDR,USA
GBR,FRA
FRA,FRG
URS,GBR
GBR,USA
POL,TCH
TCH,URS
USA,URS
URS,HUN
SWE,ROU
ROU,AUT
USA,USA
USA,GDR
PRK,USA
USA,ROU
URS,COL
COL,GBR
FRG,URS
URS,GDR
ITA,FRA
FRA,ITA
GDR,USA
USA,USA
JPN,USA
USA,USA
USA,CAN
CAN,USA
USA,USA
USA,URS
USA,AUS
AUS,USA
GDR,USA
USA,USA
USA,GBR
GBR,JPN
USA,USA
USA,USA
USA,USA
USA,FRG
SWE,USA
USA,USA
AUS,USA
USA,USA
SWE,USA
USA,HUN
USA,URS
URS,GDR
USA,GDR
GDR,CAN
USA,FRG
FRG,URS
JPN,GDR
GDR,URS
URS,HUN
HUN,USA
URS,FRG
FRG,GDR
POL,HUN
HUN,HUN
HUN,IRI
IRI,URS
BUL,URS
URS,HUN
URS,BUL
BUL,POL
BUL,LBN
LBN,ITA
NOR,POL
POL,HUN
BUL,BUL
BUL,SWE
URS,BUL
BUL,GDR
URS,BUL
BUL,USA
URS,BUL
BUL,IRI
JPN,URS
URS,PRK
JPN,USA
USA,HUN
URS,TUR
TUR,BUL
USA,JPN
JPN,URS
USA,SWE
SWE,FRG
URS,USA
USA,ROU
USA,URS
URS,HUN
URS,MGL
MGL,HUN
URS,BUL
BUL,ROU
ROU,IRI
IRI,BUL
BUL,JPN
JPN,ITA
URS,FRG
FRG,FIN
BUL,GDR
GDR,POL
URS,BUL
BUL,ITA
TCH,GRE
GRE,SWE
HUN,URS
URS,YUG
URS,YUG
YUG,POL
ROU,URS
URS,HUN
USA,POL
POL,URS
GDR,AUS
AUS,CUB
GDR,ROU
ROU,GDR
URS,GDR
GDR,ITA
GDR,AUS
AUS,POL
GDR,FRG
FRG,USA
FRG,GDR
GDR,CUB
GDR,USA
USA,FRG
FRG,URS
URS,GDR
URS,ROU
ROU,BUL
FRG,BUL
BUL,AUT
GDR,GDR
GDR,USA
FRG,BUL
BUL,TCH
GBR,FRG
FRG,GDR
URS,GDR
GDR,BUL
GDR,FRG
FRG,FRG
URS,NED
NED,HUN
URS,GDR
GDR,ROU
SWE,TCH
TCH,GDR
USA,SWE
SWE,GDR
FRG,URS
URS,FRG
FRG,SWE
URS,HUN
HUN,ROU
ITA,HUN
HUN,URS
URS,GDR
GDR,HUN
URS,URS
URS,GDR
URS,URS
URS,URS
URS,GDR
GDR,URS
GDR,URS
GDR,GDR
GDR,GDR
GDR,URS
USA,HUN
HUN,USA
USA,URS
URS,AUS
JPN,GDR
GDR,HUN
USA,USA
USA,AUS
USA,USA
USA,CAN
AUS,USA
USA,URS
USA,USA
USA,USA
AUS,USA
USA,USA
AUS,GDR
GDR,USA
AUS,ITA
ITA,GDR
AUS,CAN
CAN,ITA
USA,GDR
GDR,FRG
USA,GDR
GDR,FRG
USA,AUS
AUS,ITA
URS,JPN
JPN,PRK
USA,JPN
JPN,ITA
FIN,POR
POR,GBR
TTO,JAM
JAM,URS
FRA,CUB
CUB,USA
NZL,BEL
BEL,FRG
JAM,USA
USA,USA
MEX,GDR
GDR,GDR
SWE,POL
POL,GDR
CUB,USA
USA,USA
USA,USA
USA,URS
USA,GDR
GDR,URS
USA,POL
POL,FRG
FIN,NZL
NZL,FRG
CUB,BEL
BEL,USA
USA,FRG
FRG,URS
USA,GDR
GDR,USA
URS,URS
URS,URS
POL,CAN
CAN,USA
HUN,FIN
FIN,ROU
USA,USA
USA,GDR
GDR,USA
USA,BEL
POL,FIN
FIN,USA
GDR,URS
URS,URS
URS,USA
USA,BRA
USA,YUG
YUG,URS
CUB,ROU
ROU,BER
ROU,USA
CUB,PRK
PRK,PUR
PRK,THA
USA,CUB
CUB,POL
CUB,URS
PRK,USA
USA,GBR
USA,URS
CUB,GDR
GDR,POL
GDR,MEX
USA,ROU
ROU,YUG
ROU,URS
USA,CUB
CUB,BUL
CUB,POL
GDR,VEN
VEN,FRG
VEN,ROU
POL,YUG
YUG,CUB
YUG,URS
USA,URS
URS,CUB
URS,ROU
USA,CUB
CUB,ROU
CUB,POL
YUG,URS
URS,HUN
URS,CAN
CAN,YUG
URS,ROU
ROU,HUN
URS,POL
POL,HUN
GDR,HUN
HUN,ROU
ROU,HUN
HUN,GDR
URS,GDR
GDR,HUN
GDR,URS
URS,ROU
URS,ESP
ESP,GDR
URS,POL
POL,DEN
SWE,ITA
ITA,POL
GDR,BEL
BEL,DEN
FRG,NED
NED,GDR
TCH,FRA
FRA,GDR
FRG,URS
URS,GBR
ITA,USA
USA,URS
USA,ITA
ITA,URS
FRG,FRG
FRG,SUI
USA,USA
USA,FRG
USA,FRG
FRG,AUS
FRG,ITA
ITA,FRA
ITA,URS
URS,FRA
URS,ITA
ITA,ROU
URS,URS
URS,URS
SWE,FRG
FRG,SUI
FRG,FRG
FRG,HUN
GDR,POL
POL,URS
JPN,URS
URS,GDR
URS,URS
URS,USA
JPN,JPN
JPN,FRA
JPN,FRG
URS,JPN
JPN,JPN
JPN,URS
URS,JPN
HUN,JPN
JPN,URS
JPN,GDR
URS,URS
URS,ROU
URS,JPN
JPN,JPN
URS,ROU
ROU,POL
NZL,AUS
AUS,PAK
URS,FRG
FRG,USA
FRG,JPN
CUB,KOR
KOR,ITA
KOR,HUN
URS,JPN
JPN,POL
JPN,FRA
JPN,URS
URS,YUG
URS,KOR
JPN,URS
URS,SUI
URS,GBR
JPN,GBR
GBR,KOR
GBR,URS
FRG,CAN
CAN,BEL
FRA,FRG
FRG,BEL
POL,URS
URS,TCH
GBR,TCH
TCH,HUN
URS,GDR
GDR,FRG
GDR,URS
URS,TCH
GDR,NOR
NOR,URS
GDR,USA
USA,FRG
NOR,GBR
GBR,GDR
GDR,GBR
GBR,NZL
GDR,URS
URS,TCH
FIN,FRG
FRG,GDR
FRG,ESP
ESP,AUS
GDR,URS
URS,AUS
DEN,USA
USA,GDR
GBR,USA
USA,FRG
FRG,GBR
GBR,BRA
SWE,URS
URS,USA
GDR,GDR
GDR,ITA
GDR,GDR
GDR,AUT
FRG,FRG
FRG,URS
URS,URS
URS,POL
TCH,NED
NED,POL
USA,POR
POR,ITA
USA,USA
USA,GDR
USA,GBR
GBR,URS
USA,USA
USA,USA
USA,USA
USA,FRG
USA,USA
USA,AUS
USA,USA
USA,USA
GBR,USA
USA,USA
USA,USA
USA,USA
USA,USA
USA,USA
USA,USA
USA,URS
USA,USA
USA,URS
USA,CAN
CAN,FRG
USA,URS
URS,GBR
POL,URS
URS,CUB
HUN,ITA
ITA,NED
URS,GDR
GDR,GDR
URS,HUN
HUN,IRI
BUL,POL
POL,JPN
URS,BUL
BUL,JPN
URS,FRA
FRA,POL
BUL,URS
URS,GDR
URS,BUL
BUL,HUN
URS,USA
USA,BUL
URS,BUL
BUL,POL
URS,HUN
HUN,ROU
BUL,URS
URS,JPN
JPN,URS
URS,KOR
URS,GDR
GDR,JPN
KOR,MGL
MGL,USA
URS,USA
USA,JPN
JPN,IRI
IRI,USA
USA,URS
URS,FRG
URS,USA
USA,ROU
URS,USA
USA,BUL
URS,BUL
BUL,ROU
URS,ROU
ROU,BUL
URS,ROU
ROU,JPN
FIN,YUG
YUG,URS
POL,URS
URS,HUN
URS,ROU
ROU,GDR
URS,TCH
TCH,FRG
YUG,URS
URS,BUL
URS,BUL
BUL,POL
URS,BUL
BUL,POL
USA,URS
URS,URS
FRG,GDR
GDR,FRG
GDR,URS
URS,URS
URS,GDR
GDR,GDR
GDR,FRG
FRG,GDR
POL,GDR
GDR,GDR
GDR,FRG
FRG,URS
GDR,USA
USA,URS
URS,BUL
BUL,GDR
GDR,BUL
BUL,GDR
GDR,ITA
ITA,BUL
GDR,FRG
FRG,USA
GDR,USA
USA,URS
GDR,GDR
GDR,GDR
BUL,URS
URS,TCH
URS,USA
USA,BUL
GDR,URS
URS,HUN
URS,HUN
HUN,GDR
URS,SWE
SWE,USA
USA,GDR
GDR,USA
FRG,SUI
SUI,USA
URS,FRA
FRA,HUN
HUN,ITA
ITA,URS
URS,ROU
ROU,GDR
ROU,URS
URS,ROU
URS,URS
URS,ROU
ROU,URS
URS,URS
ROU,ROU
ROU,HUN
URS,GDR
URS,URS
URS,GDR
GDR,HUN
BUL,GDR
GDR,FRG
BUL,GDR
GDR,URS
GDR,URS
URS,USA
GDR,BUL
BUL,URS
GDR,URS
URS,ROU
GDR,USA
USA,URS
GDR,GDR
GDR,CAN
GDR,URS
URS,URS
GDR,GDR
GDR,USA
GDR,GDR
GDR,NED
GDR,GDR
GDR,CAN
URS,URS
URS,URS
GDR,GDR
GDR,GDR
GDR,USA
USA,NED
GDR,USA
USA,CAN
GDR,CAN
CAN,CAN
USA,GDR
GDR,CAN
GDR,USA
USA,CAN
GDR,USA
USA,USA
JPN,URS
URS,KOR
FIN,URS
URS,ITA
ETH,FIN
FIN,ETH
GBR,CUB
CUB,BUL
GDR,CUB
CUB,URS
GBR,GDR
GDR,GBR
ITA,GBR
GBR,JAM
ITA,URS
URS,GDR
POL,TAN
TAN,ETH
URS,AUS
AUS,GDR
GDR,URS
URS,GBR
URS,POL
POL,FRA
URS,GDR
GDR,ITA
ETH,TAN
TAN,FIN
GDR,ESP
ESP,URS
GBR,GBR
GBR,URS
GBR,URS
URS,URS
URS,TCH
TCH,CUB
URS,URS
URS,URS
GDR,POL
POL,GDR
URS,URS
URS,GDR
GDR,GDR
GDR,URS
GDR,NED
NED,URS
POL,POL
POL,URS
URS,URS
URS,GDR
URS,URS
URS,BRA
YUG,ITA
ITA,URS
CUB,URS
URS,GDR
URS,HUN
URS,CUB
CUB,BUL
CUB,PRK
BUL,URS
URS,IRL
URS,HUN
CUB,VEN
VEN,GUY
VEN,ROU
GDR,CUB
CUB,POL
CUB,URS
CUB,URS
URS,POL
URS,GDR
ITA,URS
URS,CUB
URS,GBR
CUB,UGA
UGA,GDR
UGA,POL
CUB,URS
URS,TCH
URS,GDR
CUB,URS
URS,POL
URS,ROU
YUG,POL
POL,GDR
POL,CUB
BUL,URS
URS,GDR
URS,BUL
BUL,GDR
ROU,GDR
GDR,URS
HUN,ROU
ROU,BUL
GDR,FRA
FRA,ROU
URS,AUS
AUS,ROU
URS,HUN
HUN,ESP
URS,ESP
ESP,GDR
GDR,ROU
ROU,BUL
URS,GDR
GDR,TCH
URS,POL
POL,URS
GDR,URS
URS,JAM
SUI,FRA
FRA,DEN
GDR,FRA
FRA,URS
URS,GDR
GDR,TCH
GDR,URS
URS,URS
URS,MEX
MEX,ITA
URS,URS
URS,BUL
BUL,ROU
ITA,URS
URS,URS
URS,ITA
ITA,MEX
FRA,URS
URS,POL
URS,FRA
FRA,URS
URS,ITA
ITA,HUN
URS,URS
URS,HUN
FRA,POL
