Source,Target
URS,URS
SUI,AUT
SUI,LIE
AUT,LIE
FRA,LIE
FRA,FRG
LIE,FRG
SUI,LIE
SUI,FRG
LIE,FRG
FIN,GDR
FIN,FIN
GDR,FIN
NOR,GDR
NOR,URS
GDR,URS
TCH,URS
TCH,FIN
URS,FIN
URS,URS
URS,HUN
URS,HUN
FRG,GDR
FRG,USA
GDR,USA
GDR,URS
GDR,URS
URS,URS
URS,URS
URS,GDR
URS,GDR
GDR,URS
GDR,USA
URS,USA
GDR,NED
GDR,NED
NED,NED
USA,NOR
USA,GDR
NOR,GDR
URS,GDR
URS,USA
GDR,USA
CAN,AUT
CAN,AUT
AUT,AUT
AUT,SWE
AUT,LIE
SWE,LIE
SUI,SWE
SUI,USA
SWE,USA
URS,GDR
URS,URS
GDR,URS
GDR,URS
GDR,GDR
URS,GDR
FRG,URS
FRG,GDR
URS,GDR
GDR,GDR
GDR,SUI
GDR,SUI
GDR,SUI
GDR,GDR
SUI,GDR
NOR,SWE
NOR,FIN
SWE,FIN
BUL,URS
BUL,URS
URS,URS
FIN,URS
FIN,NOR
URS,NOR
URS,URS
URS,FIN
URS,FIN
URS,URS
URS,HUN
URS,HUN
USA,GBR
USA,GDR
GBR,GDR
GDR,URS
GDR,URS
URS,URS
SWE,USA
SWE,URS
USA,URS
AUT,GDR
AUT,ITA
GDR,ITA
FRG,GDR
FRG,ITA
GDR,ITA
GDR,GDR
GDR,FIN
GDR,FIN
FIN,FIN
FIN,AUT
FIN,AUT
AUT,GDR
AUT,JPN
GDR,JPN
NOR,USA
NOR,NED
USA,NED
NOR,URS
NOR,USA
NOR,CAN
URS,USA
URS,CAN
USA,CAN
NOR,USA
NOR,NOR
USA,NOR
NOR,USA
NOR,NOR
USA,NOR
NED,USA
NED,URS
USA,URS
TCH,SUI
TCH,SUI
SUI,SUI
FRA,USA
FRA,USA
USA,USA
LIE,ITA
LIE,FRA
ITA,FRA
NOR,FIN
NOR,URS
FIN,URS
NOR,FIN
NOR,URS
FIN,URS
FIN,NOR
FIN,TCH
NOR,TCH
TCH,FIN
TCH,NOR
FIN,NOR
URS,GBR
URS,URS
GBR,URS
URS,GDR
URS,USA
GDR,USA
URS,URS
URS,USA
URS,USA
GDR,GDR
GDR,GDR
GDR,GDR
URS,GDR
URS,GDR
GDR,GDR
URS,GDR
URS,GDR
GDR,GDR
GDR,GDR
GDR,GDR
GDR,GDR
URS,GDR
URS,GDR
GDR,GDR
AUT,USA
AUT,SUI
USA,SUI
LIE,SUI
LIE,YUG
SUI,YUG
FRA,USA
FRA,USA
USA,USA
GDR,NOR
GDR,FRG
NOR,FRG
NOR,FRG
NOR,GDR
FRG,GDR
FRG,URS
FRG,NOR
URS,NOR
SUI,GDR
SUI,GDR
GDR,GDR
URS,GDR
URS,GDR
GDR,GDR
FIN,SWE
FIN,FIN
SWE,FIN
SWE,URS
SWE,URS
URS,URS
FIN,SWE
FIN,URS
SWE,URS
FIN,SWE
FIN,SWE
SWE,SWE
URS,GBR
URS,URS
GBR,URS
TCH,USA
TCH,CAN
USA,CAN
URS,URS
URS,USA
URS,USA
SWE,URS
SWE,TCH
URS,TCH
GDR,FRG
GDR,URS
FRG,URS
URS,ITA
URS,URS
ITA,URS
FIN,NOR
FIN,FIN
NOR,FIN
TCH,FIN
TCH,GDR
FIN,GDR
FIN,GDR
FIN,FIN
GDR,FIN
GDR,URS
GDR,SWE
URS,SWE
NOR,CAN
NOR,URS
CAN,URS
URS,CAN
URS,URS
CAN,URS
GDR,SWE
GDR,URS
SWE,URS
CAN,URS
CAN,JPN
URS,JPN
SUI,AUT
SUI,SUI
AUT,SUI
CAN,FRG
CAN,SUI
FRG,SUI
SUI,SUI
SUI,FRG
SUI,FRG
FRG,SUI
FRG,YUG
SUI,YUG
CAN,AUT
CAN,SUI
AUT,SUI
FIN,URS
FIN,URS
URS,URS
URS,URS
URS,URS
URS,URS
FIN,URS
FIN,NOR
URS,NOR
URS,FIN
URS,URS
FIN,URS
CAN,URS
CAN,URS
URS,URS
USA,GDR
USA,CAN
GDR,CAN
USA,URS
USA,URS
URS,URS
GDR,GDR
GDR,GDR
GDR,GDR
USA,GDR
USA,GDR
GDR,GDR
GDR,NED
GDR,GDR
NED,GDR
GDR,NED
GDR,GDR
NED,GDR
GDR,NED
GDR,GDR
NED,GDR
GDR,USA
GDR,GDR
USA,GDR
SUI,AUT
SUI,AUT
AUT,AUT
FRA,SUI
FRA,SUI
SUI,SUI
SUI,ITA
SUI,AUT
ITA,AUT
LIE,ITA
LIE,FRG
ITA,FRG
SWE,FRA
SWE,AUT
FRA,AUT
URS,GDR
URS,URS
GDR,URS
ITA,GDR
ITA,URS
GDR,URS
ITA,URS
ITA,FRG
URS,FRG
URS,SUI
URS,GDR
SUI,GDR
GDR,URS
GDR,GDR
URS,GDR
URS,URS
URS,NOR
URS,NOR
NOR,URS
NOR,URS
URS,URS
TCH,SWE
TCH,URS
SWE,URS
SUI,SWE
SUI,ITA
SWE,ITA
CAN,URS
CAN,URS
URS,URS
URS,USA
URS,CAN
USA,CAN
USA,URS
USA,URS
URS,URS
SWE,URS
SWE,FIN
URS,FIN
FRG,GDR
FRG,GDR
GDR,GDR
URS,GDR
URS,FRG
GDR,FRG
AUT,FRG
AUT,SUI
FRG,SUI
URS,SUI
URS,AUT
SUI,AUT
YUG,FIN
YUG,NOR
FIN,NOR
NOR,FIN
NOR,YUG
FIN,YUG
TCH,FIN
TCH,TCH
FIN,TCH
NED,SWE
NED,AUT
SWE,AUT
URS,URS
URS,GDR
URS,GDR
AUT,GDR
AUT,USA
GDR,USA
NED,SWE
NED,NED
SWE,NED
JPN,GDR
JPN,NED
GDR,NED
FRA,AUT
FRA,AUT
AUT,AUT
AUT,CAN
AUT,USA
CAN,USA
SWE,AUT
SWE,USA
AUT,USA
ESP,AUT
ESP,NZL
AUT,NZL
GER,ITA
GER,FRA
ITA,FRA
CAN,GER
CAN,EUN
GER,EUN
EUN,FRA
EUN,GER
FRA,GER
EUN,EUN
EUN,GER
EUN,GER
EUN,EUN
EUN,FIN
EUN,FIN
EUN,ITA
EUN,EUN
ITA,EUN
ITA,EUN
ITA,NOR
EUN,NOR
EUN,FIN
EUN,EUN
FIN,EUN
EUN,EUN
EUN,ITA
EUN,ITA
EUN,EUN
EUN,FRA
EUN,FRA
USA,USA
USA,JPN
USA,JPN
CAN,EUN
CAN,EUN
EUN,EUN
NOR,USA
NOR,EUN
USA,EUN
GER,AUT
GER,AUT
AUT,AUT
EUN,CAN
EUN,USA
CAN,USA
PRK,USA
PRK,CHN
USA,CHN
GER,USA
GER,CHN
USA,CHN
JPN,GER
JPN,GER
GER,GER
AUT,GER
AUT,GER
GER,GER
GER,GER
GER,GER
GER,GER
GER,USA
GER,CHN
USA,CHN
SUI,ITA
SUI,ITA
ITA,ITA
AUT,AUT
AUT,FRA
AUT,FRA
NOR,ITA
NOR,LUX
ITA,LUX
AUT,NOR
AUT,ITA
NOR,ITA
NOR,NOR
NOR,LUX
NOR,LUX
FIN,GER
FIN,GER
GER,GER
SWE,EUN
SWE,GER
EUN,GER
SWE,GER
SWE,EUN
GER,EUN
SUI,AUT
SUI,GER
AUT,GER
GER,SUI
GER,GER
SUI,GER
SWE,NOR
SWE,ITA
NOR,ITA
NOR,NOR
NOR,NOR
NOR,NOR
FIN,NOR
FIN,ITA
NOR,ITA
ITA,NOR
ITA,ITA
NOR,ITA
ITA,NOR
ITA,NOR
NOR,NOR
EUN,EUN
EUN,FRA
EUN,FRA
TCH,EUN
TCH,USA
EUN,USA
CAN,EUN
CAN,EUN
EUN,EUN
USA,FRA
USA,FRA
FRA,FRA
TCH,EUN
TCH,CAN
EUN,CAN
ITA,GER
ITA,GER
GER,GER
AUT,GER
AUT,AUT
GER,AUT
AUT,JPN
AUT,NOR
JPN,NOR
AUT,FRA
AUT,FRA
FRA,FRA
KOR,KOR
KOR,CAN
KOR,CAN
JPN,KOR
JPN,CAN
KOR,CAN
AUT,FIN
AUT,AUT
FIN,AUT
TCH,FIN
TCH,AUT
FIN,AUT
FIN,AUT
FIN,AUT
AUT,AUT
NOR,NED
NOR,NOR
NED,NOR
JPN,GER
JPN,KOR
GER,KOR
NED,NOR
NED,NOR
NOR,NOR
NED,NOR
NED,NED
NOR,NED
JPN,GER
JPN,JPN
GER,JPN
SLO,SWE
SLO,SUI
SWE,SUI
ITA,GER
ITA,USA
GER,USA
SUI,ITA
SUI,GER
ITA,GER
SLO,SUI
SLO,AUT
SUI,AUT
ITA,USA
ITA,RUS
USA,RUS
GER,CAN
GER,FRA
CAN,FRA
FRA,RUS
FRA,GER
RUS,GER
UKR,CAN
UKR,BLR
CAN,BLR
RUS,ITA
RUS,RUS
ITA,RUS
FIN,ITA
FIN,NOR
ITA,NOR
ITA,RUS
ITA,NOR
RUS,NOR
FIN,RUS
FIN,ITA
RUS,ITA
ITA,RUS
ITA,ITA
RUS,ITA
GBR,RUS
GBR,RUS
RUS,RUS
CHN,UKR
CHN,USA
UKR,USA
CAN,RUS
CAN,RUS
RUS,RUS
NOR,UZB
NOR,SWE
UZB,SWE
RUS,NOR
RUS,USA
NOR,USA
AUT,ITA
AUT,GER
ITA,GER
KOR,KOR
KOR,CAN
KOR,CAN
USA,KOR
USA,CAN
KOR,CAN
USA,USA
USA,CHN
USA,CHN
CHN,USA
CHN,GER
USA,GER
GER,AUT
GER,RUS
AUT,RUS
GER,RUS
GER,AUT
RUS,AUT
JPN,GER
JPN,GER
GER,GER
GER,USA
GER,CAN
USA,CAN
NOR,NOR
NOR,NOR
NOR,NOR
CAN,USA
CAN,NOR
USA,NOR
AUT,GER
AUT,SUI
GER,SUI
SLO,AUT
SLO,ITA
AUT,ITA
NOR,GER
NOR,USA
GER,USA
RUS,RUS
RUS,GER
RUS,GER
GER,RUS
GER,GER
RUS,GER
FRA,GER
FRA,RUS
GER,RUS
GER,GER
GER,SUI
GER,SUI
ITA,SUI
ITA,SUI
SUI,SUI
ITA,NOR
ITA,KAZ
NOR,KAZ
FIN,NOR
FIN,NOR
NOR,NOR
FIN,ITA
FIN,NOR
ITA,NOR
NOR,KAZ
NOR,FIN
KAZ,FIN
ITA,NOR
ITA,KAZ
NOR,KAZ
GBR,RUS
GBR,RUS
RUS,RUS
FRA,RUS
FRA,CAN
RUS,CAN
CAN,RUS
CAN,RUS
RUS,RUS
CAN,SUI
CAN,CAN
SUI,CAN
FRA,CAN
FRA,RUS
CAN,RUS
FIN,SWE
FIN,CAN
SWE,CAN
GER,ITA
GER,ITA
ITA,ITA
ITA,GER
ITA,AUT
GER,AUT
SUI,JPN
SUI,NOR
JPN,NOR
NOR,NOR
NOR,JPN
NOR,JPN
CAN,KOR
CAN,KOR
KOR,KOR
AUS,ITA
AUS,USA
ITA,USA
GBR,KOR
GBR,ITA
KOR,ITA
AUT,GER
AUT,NOR
GER,NOR
AUT,GER
AUT,JPN
GER,JPN
GER,NOR
GER,NOR
NOR,NOR
NED,NOR
NED,NOR
NOR,NOR
RUS,USA
RUS,BLR
USA,BLR
NED,NOR
NED,NED
NOR,NED
NED,NOR
NED,NOR
NOR,NOR
JPN,RUS
JPN,RUS
RUS,RUS
GER,GER
GER,GER
GER,GER
FRA,GER
FRA,SWE
GER,SWE
GER,ITA
GER,AUT
ITA,AUT
AUS,GER
AUS,ITA
GER,ITA
AUT,USA
AUT,AUT
USA,AUT
GER,BUL
GER,UKR
BUL,UKR
NOR,GER
NOR,RUS
GER,RUS
GER,RUS
GER,GER
RUS,GER
NOR,RUS
NOR,RUS
RUS,RUS
RUS,RUS
RUS,ITA
RUS,ITA
ITA,RUS
ITA,NOR
RUS,NOR
NOR,RUS
NOR,CZE
RUS,CZE
CZE,RUS
CZE,RUS
RUS,RUS
SWE,CAN
SWE,DEN
CAN,DEN
FRA,RUS
FRA,RUS
RUS,RUS
CHN,USA
CHN,USA
USA,USA
GER,RUS
GER,RUS
RUS,RUS
SUI,USA
SUI,CHN
USA,CHN
NOR,JPN
NOR,GER
JPN,GER
FIN,USA
FIN,CAN
USA,CAN
AUT,GER
AUT,GER
GER,GER
KOR,KOR
KOR,CHN
KOR,CHN
CAN,KOR
CAN,CHN
KOR,CHN
KOR,CAN
KOR,CHN
CAN,CHN
USA,GER
USA,NOR
GER,NOR
AUT,FRA
AUT,GER
FRA,GER
CAN,NED
CAN,USA
NED,USA
USA,NED
USA,GER
NED,GER
GER,GER
GER,GER
GER,GER
KAZ,GER
KAZ,GER
GER,GER
JPN,CAN
JPN,CAN
CAN,CAN
AUT,AUT
AUT,NOR
AUT,NOR
AUT,FRA
AUT,NOR
FRA,NOR
SUI,AUT
SUI,AUT
AUT,AUT
AUT,NOR
AUT,NOR
NOR,NOR
AUT,AUT
AUT,SUI
AUT,SUI
FIN,NOR
FIN,NOR
NOR,NOR
BLR,NOR
BLR,ITA
NOR,ITA
RUS,GER
RUS,NOR
GER,NOR
FRA,GBR
FRA,GER
FRA,SUI
GBR,GER
GBR,SUI
GER,SUI
GER,CAN
GER,ITA
CAN,ITA
FIN,NOR
FIN,AUT
NOR,AUT
ITA,FIN
ITA,NOR
FIN,NOR
FIN,NOR
FIN,ITA
NOR,ITA
AUT,NOR
AUT,SWE
NOR,SWE
KAZ,NOR
KAZ,NOR
NOR,NOR
NOR,SUI
NOR,CAN
SUI,CAN
FRA,RUS
FRA,RUS
RUS,RUS
FRA,RUS
FRA,CAN
RUS,CAN
GER,RUS
GER,RUS
RUS,RUS
BLR,USA
BLR,FRA
USA,FRA
FIN,USA
FIN,FIN
USA,FIN
FIN,CZE
FIN,RUS
CZE,RUS
USA,GER
USA,USA
GER,USA
GER,GER
GER,ITA
GER,ITA
FRA,NOR
FRA,FIN
NOR,FIN
RUS,NOR
RUS,FIN
NOR,FIN
CAN,KOR
CAN,CHN
KOR,CHN
CHN,CAN
CHN,KOR
CAN,KOR
JPN,JPN
JPN,CHN
JPN,CHN
JPN,JPN
JPN,FIN
JPN,FIN
AUT,JPN
AUT,GER
JPN,GER
AUT,FIN
AUT,JPN
FIN,JPN
USA,SUI
USA,NOR
SUI,NOR
SUI,CAN
SUI,ITA
CAN,ITA
NED,NED
NED,NED
NED,NED
JPN,NED
JPN,NED
NED,NED
NED,NOR
NED,NED
NOR,NED
BEL,NED
BEL,NED
NED,NED
CAN,JPN
CAN,CAN
JPN,CAN
GER,CRO
GER,AUT
CRO,AUT
AUT,FRA
AUT,ITA
FRA,ITA
SUI,CRO
SUI,SWE
CRO,SWE
SWE,CRO
SWE,FRA
CRO,FRA
ITA,ITA
ITA,CRO
ITA,CRO
BUL,RUS
BUL,GER
RUS,GER
SWE,GER
SWE,NOR
GER,NOR
RUS,GER
RUS,NOR
GER,NOR
SWE,GER
SWE,GER
GER,GER
GER,USA
GER,GER
USA,GER
ITA,NOR
ITA,RUS
NOR,RUS
RUS,ITA
RUS,CZE
ITA,CZE
NOR,ITA
NOR,ITA
ITA,ITA
SUI,GER
SUI,NOR
GER,NOR
GER,CAN
GER,CZE
CAN,CZE
NOR,RUS
NOR,GER
RUS,GER
CAN,GBR
CAN,SUI
GBR,SUI
ITA,FRA
ITA,RUS
FRA,RUS
USA,USA
USA,RUS
USA,RUS
CHN,CAN
CHN,RUS
CAN,RUS
CAN,AUS
CAN,CAN
AUS,CAN
JPN,NOR
JPN,USA
NOR,USA
SWE,CAN
SWE,USA
CAN,USA
GER,GER
GER,GER
GER,GER
CHN,CHN
CHN,KOR
CHN,KOR
BUL,KOR
BUL,KOR
KOR,KOR
CAN,KOR
CAN,CHN
KOR,CHN
CHN,CHN
CHN,BUL
CHN,BUL
GBR,USA
GBR,USA
USA,USA
ITA,FRA
ITA,FRA
FRA,FRA
SUI,USA
SUI,FRA
USA,FRA
USA,USA
USA,GER
USA,GER
USA,GER
USA,GER
GER,GER
CAN,GER
CAN,NED
GER,NED
CAN,GER
CAN,NED
GER,NED
GER,CAN
GER,GER
CAN,GER
AUT,NOR
AUT,USA
NOR,USA
AUT,AUT
AUT,NOR
AUT,NOR
NOR,AUT
NOR,USA
AUT,USA
AUT,FRA
AUT,FRA
FRA,FRA
AUT,NOR
AUT,AUT
NOR,AUT
AUT,NOR
AUT,GER
NOR,GER
GER,NOR
GER,FRA
NOR,FRA
RUS,NOR
RUS,GER
NOR,GER
FRA,NOR
FRA,GER
NOR,GER
USA,GER
USA,USA
GER,USA
SUI,GER
SUI,SUI
GER,SUI
SWE,NOR
EST,EST
EST,NOR
EST,NOR
NOR,AUT
NOR,AUT
AUT,AUT
GER,NOR
GER,ITA
NOR,ITA
NOR,RUS
NOR,EST
RUS,EST
ITA,NOR
ITA,GER
NOR,GER
SUI,NOR
SUI,CAN
NOR,CAN
ITA,FRA
ITA,RUS
FRA,RUS
USA,RUS
USA,RUS
RUS,RUS
CHN,CAN
CHN,RUS
CAN,RUS
BLR,CZE
BLR,USA
CZE,USA
FRA,FIN
FRA,USA
FIN,USA
RUS,CAN
RUS,USA
CAN,USA
USA,GER
USA,USA
GER,USA
AUT,ITA
AUT,GER
ITA,GER
AUT,FIN
AUT,GER
FIN,GER
AUT,FIN
AUT,FIN
FIN,FIN
AUT,FIN
AUT,GER
FIN,GER
CAN,AUS
CAN,USA
AUS,USA
CAN,USA
CAN,CHN
USA,CHN
CHN,CAN
CHN,ITA
CAN,ITA
USA,CAN
USA,CAN
CAN,CAN
SUI,USA
SUI,AUT
USA,AUT
FIN,SUI
FIN,POL
SUI,POL
SLO,GER
SLO,FIN
GER,FIN
POL,SUI
POL,GER
SUI,GER
USA,SUI
USA,SWE
SUI,SWE
USA,USA
USA,USA
USA,USA
NOR,NED
NOR,NED
NED,NED
USA,NED
USA,NED
NED,NED
NOR,USA
NOR,NED
USA,NED
GER,NED
GER,USA
NED,USA
USA,USA
USA,JPN
USA,JPN
SWE,CRO
SWE,AUT
CRO,AUT
SWE,AUT
SWE,SUI
AUT,SUI
SWE,USA
SWE,FIN
USA,FIN
AUT,SWE
AUT,AUT
SWE,AUT
AUT,AUT
AUT,CRO
AUT,CRO
RUS,GER
RUS,GER
GER,GER
GER,SWE
GER,GER
SWE,GER
RUS,RUS
RUS,GER
RUS,GER
FRA,RUS
FRA,GER
RUS,GER
UKR,FRA
UKR,SWE
FRA,SWE
ITA,GER
ITA,USA
GER,USA
NOR,EST
NOR,NOR
EST,NOR
POL,CZE
POL,RUS
CZE,RUS
ITA,RUS
ITA,GER
RUS,GER
RUS,EST
RUS,CZE
EST,CZE
FIN,SWE
FIN,CAN
SWE,CAN
RUS,CAN
RUS,GER
CAN,GER
CAN,SWE
CAN,SUI
SWE,SUI
UKR,RUS
UKR,USA
RUS,USA
RUS,JPN
RUS,USA
JPN,USA
CHN,RUS
CHN,CHN
RUS,CHN
AUS,SUI
AUS,CHN
SUI,CHN
FRA,CAN
FRA,NOR
CAN,NOR
USA,CAN
USA,SWE
CAN,SWE
GER,GER
GER,GER
GER,GER
CHN,KOR
CHN,CHN
KOR,CHN
CHN,KOR
CHN,KOR
KOR,KOR
ITA,KOR
ITA,CAN
KOR,CAN
CAN,CHN
CAN,BUL
CHN,BUL
CAN,SUI
CAN,GBR
SUI,GBR
USA,SUI
USA,GER
SUI,GER
NOR,USA
NOR,USA
USA,USA
CAN,SUI
CAN,USA
SUI,USA
GER,NED
GER,CAN
NED,CAN
NED,CAN
NED,CAN
CAN,CAN
CAN,NED
CAN,NED
NED,NED
CAN,CAN
CAN,GER
CAN,GER
CHN,RUS
CHN,CHN
RUS,CHN
RUS,GER
RUS,CAN
GER,CAN
AUT,USA
AUT,CRO
USA,CRO
SUI,FRA
SUI,AUT
FRA,AUT
AUT,AUT
AUT,FRA
AUT,FRA
AUT,AUT
AUT,AUT
AUT,AUT
SUI,NOR
SUI,AUT
NOR,AUT
NOR,GER
NOR,NOR
GER,NOR
GER,FRA
GER,NOR
FRA,NOR
NOR,GER
NOR,POL
GER,POL
NOR,GER
NOR,NOR
GER,NOR
FRA,GER
FRA,RUS
GER,RUS
SUI,GER
SUI,RUS
GER,RUS
SUI,GER
SUI,CAN
GER,CAN
GER,EST
GER,CZE
EST,CZE
SWE,ITA
SWE,GER
