Country,Year,Population,Males,Females,Life_Expectancy,GDP,Region,Elevation,Area_SqKM,Centroid_Longitude,Centroid_Latitude,Population_Density,CO2_Emissions,Methane_Emissions,Nitrous_Oxide_Emisions,Total_Emissions,Emmisions_per_Capita,Code,Lowest_Point,Highest_Point,Elevation_Range,Education_Index
Afghanistan,1960,8996351.0,4649361.0,4346990.0,32.3375609756098,537777811.111111,West and Central Asia,1884.71,646212.0,66.1685,33.782309999999995,13.921671216257206,414.371,,,414.371,4.605989695155291e-05,AFG,258.0,7492.0,7234.0,
Afghanistan,1964,9731361.0,4996990.0,4734371.0,34.1019024390244,800000044.4444442,West and Central Asia,1884.71,646212.0,66.1685,33.782309999999995,15.059084325267868,839.743,,,839.743,8.629245179579712e-05,AFG,258.0,7492.0,7234.0,
Afghanistan,1968,10604346.0,5419182.0,5185164.0,35.832414634146296,1373333366.6666698,West and Central Asia,1884.71,646212.0,66.1685,33.782309999999995,16.410010956156803,1224.778,,,1224.778,0.00011549774026611355,AFG,258.0,7492.0,7234.0,
Afghanistan,1972,11721940.0,5967987.0,5753953.0,37.6201707317073,1595555475.5555599,West and Central Asia,1884.71,646212.0,66.1685,33.782309999999995,18.139465067191576,1532.806,9170.59,2530.158,13233.553999999998,0.0011289559578022068,AFG,258.0,7492.0,7234.0,
Afghanistan,1976,12840299.0,6524577.0,6315722.0,39.585390243902395,2555555566.66667,West and Central Asia,1884.71,646212.0,66.1685,33.782309999999995,19.87010300025379,1987.514,10535.6,3265.633,15788.747,0.0012296245593657904,AFG,258.0,7492.0,7234.0,
Afghanistan,1980,13248370.0,6736957.0,6511413.0,41.875243902438996,3641723321.99546,West and Central Asia,1884.71,646212.0,66.1685,33.782309999999995,20.501584619289027,1760.16,10376.6,3275.026,15411.786,0.0011632967678287974,AFG,258.0,7492.0,7234.0,0.0761
Afghanistan,1984,12047115.0,6148693.0,5898422.0,44.7621951219512,11336000000.0,West and Central Asia,1884.71,646212.0,66.1685,33.782309999999995,18.642666802844886,2830.9240000000004,9054.65,3062.1521,14947.7261,0.001240772259582481,AFG,258.0,7492.0,7234.0,0.09768666640000001
Afghanistan,1988,11540888.0,5893319.0,5647569.0,48.170463414634106,9228000000.0,West and Central Asia,1884.71,646212.0,66.1685,33.782309999999995,17.859290759069786,2867.594,7920.27,2772.0448,13559.9088,0.0011749450128967546,AFG,258.0,7492.0,7234.0,0.1140666666
Afghanistan,1992,13981231.0,7195469.0,6785762.0,51.332756097560996,9021000000.0,West and Central Asia,1884.71,646212.0,66.1685,33.782309999999995,21.635672194264426,1393.46,7385.53,2719.0131,11498.0031,0.0008223884649355982,AFG,258.0,7492.0,7234.0,0.142948889
Afghanistan,1994,16172719.0,8363390.0,7809329.0,52.543829268292704,8479000000.0,West and Central Asia,1884.71,646212.0,66.1685,33.782309999999995,25.02695555019096,1294.451,7666.93,2594.4272,11555.8082,0.0007145247623482482,AFG,258.0,7492.0,7234.0,0.164508889
Afghanistan,1996,17822884.0,9219569.0,8603315.0,53.5435365853659,11342000000.0,West and Central Asia,1884.71,646212.0,66.1685,33.782309999999995,27.580552512178674,1177.107,8611.68,2948.8068,12737.5938,0.0007146763565313,AFG,258.0,7492.0,7234.0,0.18533555559999998
Afghanistan,1998,18863999.0,9729038.0,9134961.0,54.4829024390244,12744000000.0,West and Central Asia,1884.71,646212.0,66.1685,33.782309999999995,29.191656917544087,1041.428,9700.17,3332.996,14074.594,0.0007461087121558902,AFG,258.0,7492.0,7234.0,0.2054288888
Afghanistan,2000,20093756.0,10346986.0,9746770.0,55.49892682926829,13508000000.0,West and Central Asia,1884.71,646212.0,66.1685,33.782309999999995,31.094681002519298,773.737,9384.18,3316.566,13474.483,0.0006705806022527593,AFG,258.0,7492.0,7234.0,0.225522222
Afghanistan,2002,21979923.0,11342077.0,10637846.0,56.6535365853659,4128820723.0471296,West and Central Asia,1884.71,646212.0,66.1685,33.782309999999995,34.01348628623424,1070.764,9929.43,3374.66,14374.854,0.0006539992883505553,AFG,258.0,7492.0,7234.0,0.2542733332
Afghanistan,2004,24118979.0,12476432.0,11642547.0,57.8912195121951,5285465685.86423,West and Central Asia,1884.71,646212.0,66.1685,33.782309999999995,37.32363218262737,949.753,10521.4,3352.371,14823.524,0.0006145999795430807,AFG,258.0,7492.0,7234.0,0.2830244444
Afghanistan,2006,25893450.0,13381926.0,12511524.0,59.1259512195122,7057598406.61553,West and Central Asia,1884.71,646212.0,66.1685,33.782309999999995,40.06959016545654,1650.15,10869.9,3426.12,15946.17,0.0006158379821924077,AFG,258.0,7492.0,7234.0,0.308986667
Afghanistan,2008,27294031.0,14054874.0,13239157.0,60.2567317073171,10190529882.4878,West and Central Asia,1884.71,646212.0,66.1685,33.782309999999995,42.236960935420576,4206.049,11224.4,3497.2340000000013,18927.683,0.000693473345875514,AFG,258.0,7492.0,7234.0,0.33216
Afghanistan,2010,28803167.0,14797694.0,14005473.0,61.2354634146342,15936800636.2487,West and Central Asia,1884.71,646212.0,66.1685,33.782309999999995,44.57231837229888,8463.436,13493.3,3356.556,25313.292,0.0008788371084332496,AFG,258.0,7492.0,7234.0,0.35700000000000004
Afghanistan,2012,30696958.0,15784301.0,14912657.0,62.092975609756095,20536542736.7297,West and Central Asia,1884.71,646212.0,66.1685,33.782309999999995,47.50292164181413,10755.311000000003,13763.166,3423.6871200000005,27942.164119999998,0.0009102584080155436,AFG,258.0,7492.0,7234.0,0.365333333
Afghanistan,2014,32758020.0,16876928.0,15881092.0,62.9026829268293,20616104297.6662,West and Central Asia,1884.71,646212.0,66.1685,33.782309999999995,50.69237340067966,9809.225,,,9809.225,0.0002994449908755169,AFG,258.0,7492.0,7234.0,
Afghanistan,2016,34656032.0,17864423.0,16791609.0,,19469022207.6357,West and Central Asia,1884.71,646212.0,66.1685,33.782309999999995,53.62950858232283,,,,0.0,0.0,AFG,258.0,7492.0,7234.0,
Algeria,1960,11124888.0,5597837.0,5527051.0,46.1351219512195,2723648551.75208,North Africa,572.8028,2309484.0,2.828547,28.14225,4.817044846381268,6160.56,,,6160.56,0.0005537637772173527,ALG,-40.0,2908.0,2948.0,
Algeria,1964,12295970.0,6175647.0,6120323.0,47.9419024390244,2909351792.58659,North Africa,572.8028,2309484.0,2.828547,28.14225,5.324120019883228,5650.847,,,5650.847,0.00045956902952756063,ALG,-40.0,2908.0,2948.0,
Algeria,1968,13744387.0,6905216.0,6839171.0,49.5727073170732,3852115816.9775796,North Africa,572.8028,2309484.0,2.828547,28.14225,5.951280459184821,9061.157,,,9061.157,0.0006592623592452686,ALG,-40.0,2908.0,2948.0,
Algeria,1972,15377093.0,7734883.0,7642210.0,51.1718048780488,6761786386.54713,North Africa,572.8028,2309484.0,2.828547,28.14225,6.658237511063078,28349.577,19904.8,2773.6568,51028.03380000001,0.0033184447671611274,ALG,-40.0,2908.0,2948.0,
Algeria,1976,17190239.0,8655590.0,8534649.0,53.630512195122,17728347374.994,North Africa,572.8028,2309484.0,2.828547,28.14225,7.4433245694709305,39170.894,24080.3,2907.3319,66158.5259,0.0038486100105996185,ALG,-40.0,2908.0,2948.0,
Algeria,1980,19337715.0,9745229.0,9592486.0,58.1640243902439,42345277342.0195,North Africa,572.8028,2309484.0,2.828547,28.14225,8.373175566490177,66519.38,26045.5,3423.795,95988.675,0.004963806478686856,ALG,-40.0,2908.0,2948.0,0.321377778
Algeria,1984,21893853.0,11044252.0,10849601.0,63.1171219512195,53698278905.9678,North Africa,572.8028,2309484.0,2.828547,28.14225,9.479976046597422,71103.13,27222.8,3938.612,102264.54199999999,0.004670924848175421,ALG,-40.0,2908.0,2948.0,0.342017778
Algeria,1988,24591492.0,12435506.0,12155986.0,65.9894390243903,59089067187.3943,North Africa,572.8028,2309484.0,2.828547,28.14225,10.648046057041313,83948.631,31566.2,4090.016,119604.847,0.004863667767697868,ALG,-40.0,2908.0,2948.0,0.3683044446
Algeria,1992,27181094.0,13764639.0,13416455.0,67.2006585365854,48003298223.1178,North Africa,572.8028,2309484.0,2.828547,28.14225,11.76933635392148,80138.618,37487.3,4297.902,121923.82,0.004485611211969614,ALG,-40.0,2908.0,2948.0,0.3991800002
Algeria,1994,28362253.0,14363648.0,13998605.0,67.7553658536585,42542571305.5136,North Africa,572.8028,2309484.0,2.828547,28.14225,12.280774839747753,86416.522,36376.5,4104.958,126897.98,0.004474185460513309,ALG,-40.0,2908.0,2948.0,0.41597111140000004
Algeria,1996,29411415.0,14898762.0,14512653.0,68.49102439024391,46941496779.8499,North Africa,572.8028,2309484.0,2.828547,28.14225,12.735059000192251,97098.493,40620.6,3515.989,141235.082,0.004802049884373125,ALG,-40.0,2908.0,2948.0,0.4381911114
Algeria,1998,30335732.0,15373100.0,14962632.0,69.3573170731707,48187747528.899,North Africa,572.8028,2309484.0,2.828547,28.14225,13.135285630902837,106999.393,42815.6,4165.036,153980.029,0.005075863308655285,ALG,-40.0,2908.0,2948.0,0.4658400002
Algeria,2000,31183660.0,15803153.0,15380507.0,70.2856829268293,54790245600.5846,North Africa,572.8028,2309484.0,2.828547,28.14225,13.502436041990332,87861.32,45052.6,4602.787,137516.707,0.004409896304667252,ALG,-40.0,2908.0,2948.0,0.493488889
Algeria,2002,31995046.0,16204849.0,15790197.0,71.2703902439025,56760288973.6703,North Africa,572.8028,2309484.0,2.828547,28.14225,13.85376387106384,89907.506,42247.1,4681.868,136836.47400000002,0.00427680191489645,ALG,-40.0,2908.0,2948.0,0.5211200002
Algeria,2004,32831096.0,16612537.0,16218559.0,72.27582926829271,85324998813.604,North Africa,572.8028,2309484.0,2.828547,28.14225,14.215771141952054,88510.379,44789.9,4844.308,138144.587,0.004207736074360722,ALG,-40.0,2908.0,2948.0,0.5487511114
Algeria,2006,33777915.0,17074632.0,16703283.0,73.2195609756098,117027304746.54,North Africa,572.8028,2309484.0,2.828547,28.14225,14.625741074629655,101069.854,47475.3,4472.525,153017.679,0.004530110251032368,ALG,-40.0,2908.0,2948.0,0.570237778
Algeria,2008,34860715.0,17605574.0,17255141.0,74.0253170731707,171000691877.714,North Africa,572.8028,2309484.0,2.828547,28.14225,15.094590393351936,110208.018,47436.8,5639.1169999999975,163283.935,0.00468389518115162,ALG,-40.0,2908.0,2948.0,0.5980800000000001
Algeria,2010,36117637.0,18230398.0,17887239.0,74.66978048780491,161207268655.392,North Africa,572.8028,2309484.0,2.828547,28.14225,15.638834042582667,119177.5,47575.5,6256.885,173009.885,0.004790177303127557,ALG,-40.0,2908.0,2948.0,0.6314777779999999
Algeria,2012,37565847.0,18961440.0,18604407.0,75.1811951219512,209058991952.125,North Africa,572.8028,2309484.0,2.828547,28.14225,16.265904851473316,129987.816,48527.01,6382.0227,184896.8487,0.004921940098941468,ALG,-40.0,2908.0,2948.0,0.642588889
Algeria,2014,39113313.0,19748272.0,19365041.0,75.6350243902439,213810022462.428,North Africa,572.8028,2309484.0,2.828547,28.14225,16.935953225915398,145400.217,,,145400.217,0.003717409900818169,ALG,-40.0,2908.0,2948.0,
Algeria,2016,40606052.0,20505903.0,20100149.0,,159049096745.249,North Africa,572.8028,2309484.0,2.828547,28.14225,17.58230496509177,,,,0.0,0.0,ALG,-40.0,2908.0,2948.0,
Argentina,1960,20619075.0,10471009.0,10148066.0,65.2155365853659,114614000000.0,South America,595.62,2775401.0,-64.92097,-35.38706,7.429223741001751,48815.10400000001,,,48815.10400000001,0.002367473031646667,ARG,-105.0,6962.0,7067.0,
Argentina,1964,21953929.0,11092034.0,10861895.0,65.5824146341463,25605249381.7597,South America,595.62,2775401.0,-64.92097,-35.38706,7.9101827087329015,55727.39900000001,,,55727.39900000001,0.0025383793033128604,ARG,-105.0,6962.0,7067.0,
Argentina,1968,23261278.0,11691704.0,11569574.0,66.11348780487799,26436857247.4982,South America,595.62,2775401.0,-64.92097,-35.38706,8.381231396832385,69082.613,,,69082.613,0.0029698545797870604,ARG,-105.0,6962.0,7067.0,
Argentina,1972,24782949.0,12407347.0,12375602.0,67.1679512195122,34733000536.2862,South America,595.62,2775401.0,-64.92097,-35.38706,8.929502079159011,90156.862,88496.0,32740.34,211393.202,0.008529784005930852,ARG,-105.0,6962.0,7067.0,
Argentina,1976,26477152.0,13180498.0,13296654.0,68.3367073170732,51169499890.7722,South America,595.62,2775401.0,-64.92097,-35.38706,9.539937472098627,99786.404,97258.4,36270.0,233314.80399999997,0.008811929772507254,ARG,-105.0,6962.0,7067.0,
Argentina,1980,28105888.0,13860780.0,14245108.0,69.5144878048781,76961923741.9478,South America,595.62,2775401.0,-64.92097,-35.38706,10.12678456194258,108737.551,95741.2,36149.72,240628.471,0.008561496829418805,ARG,-105.0,6962.0,7067.0,0.5379222220000001
Argentina,1984,29920904.0,14715497.0,15205407.0,70.4541951219512,79092001998.032,South America,595.62,2775401.0,-64.92097,-35.38706,10.780749880828033,106522.683,94813.5,35504.3,236840.483,0.007915552384379831,ARG,-105.0,6962.0,7067.0,0.585717778
Argentina,1988,31795517.0,15603797.0,16191720.0,71.14590243902441,126206817196.091,South America,595.62,2775401.0,-64.92097,-35.38706,11.456188493122255,121473.042,98104.2,36817.15,256394.392,0.008063853530043245,ARG,-105.0,6962.0,7067.0,0.6154733332
Argentina,1992,33655151.0,16493560.0,17161591.0,71.9889512195122,228788617201.696,South America,595.62,2775401.0,-64.92097,-35.38706,12.126230047477824,121352.031,102146.0,38948.71,262446.74100000004,0.007798115093882658,ARG,-105.0,6962.0,7067.0,0.635422222
Argentina,1994,34558115.0,16931906.0,17626209.0,72.4413902439024,257440000000.0,South America,595.62,2775401.0,-64.92097,-35.38706,12.451575466031757,122408.127,101069.0,37955.16,261432.28699999998,0.007565004254427652,ARG,-105.0,6962.0,7067.0,0.6435
Argentina,1996,35419682.0,17347100.0,18072582.0,72.88734146341459,272149750000.0,South America,595.62,2775401.0,-64.92097,-35.38706,12.762005202131153,135000.605,101400.0,39843.37,276243.975,0.007799165870546213,ARG,-105.0,6962.0,7067.0,0.6601641692
Argentina,1998,36241590.0,17739822.0,18501768.0,73.3276829268293,298948250000.0,South America,595.62,2775401.0,-64.92097,-35.38706,13.058145471591313,139815.376,100269.0,40126.4,280210.77599999995,0.007731746206499217,ARG,-105.0,6962.0,7067.0,0.6854147296
Argentina,2000,37057452.0,18131323.0,18926129.0,73.7558048780488,284203750000.0,South America,595.62,2775401.0,-64.92097,-35.38706,13.352107317104807,142136.587,99214.1,42109.47,283460.157,0.007649207964972875,ARG,-105.0,6962.0,7067.0,0.71066529
Argentina,2002,37889370.0,18535209.0,19354161.0,74.1557804878049,97724004251.8602,South America,595.62,2775401.0,-64.92097,-35.38706,13.651854272589798,124714.67,95893.3,44284.43,264892.4,0.00699120624069495,ARG,-105.0,6962.0,7067.0,0.7167000308
Argentina,2004,38728696.0,18945315.0,19783381.0,74.5187804878049,164657930452.787,South America,595.62,2775401.0,-64.92097,-35.38706,13.954270391918142,157589.325,101501.0,47979.01,307069.335,0.007928728997227276,ARG,-105.0,6962.0,7067.0,0.7227347716
Argentina,2006,39558890.0,19350590.0,20208300.0,74.85141463414641,232557260817.308,South America,595.62,2775401.0,-64.92097,-35.38706,14.25339617590395,175436.61399999994,100025.0,51185.96,326647.574,0.008257248219047601,ARG,-105.0,6962.0,7067.0,0.7300404559999999
Argentina,2008,40382389.0,19752158.0,20630231.0,75.1712926829268,361558037110.419,South America,595.62,2775401.0,-64.92097,-35.38706,14.550109695860165,189107.19,97896.6,54092.83,341096.62,0.008446667679814585,ARG,-105.0,6962.0,7067.0,0.731550991
Argentina,2010,41223889.0,20163793.0,21060096.0,75.4920243902439,423627422092.49,South America,595.62,2775401.0,-64.92097,-35.38706,14.853309125420074,187919.082,86741.6,52060.16,326720.842,0.007925522068041662,ARG,-105.0,6962.0,7067.0,0.783355597
Argentina,2012,42096739.0,20592912.0,21503827.0,75.814756097561,545982375701.128,South America,595.62,2775401.0,-64.92097,-35.38706,15.167804220002804,192356.152,88476.43199999999,53101.3632,333933.9472,0.007932537178236063,ARG,-105.0,6962.0,7067.0,0.783355597
Argentina,2014,42981515.0,21029519.0,21951996.0,76.134,526319673731.6379,South America,595.62,2775401.0,-64.92097,-35.38706,15.486596351302028,204024.546,,,204024.546,0.0047467974546732475,ARG,-105.0,6962.0,7067.0,
Argentina,2016,43847430.0,21457908.0,22389522.0,,545476103427.247,South America,595.62,2775401.0,-64.92097,-35.38706,15.798592707864554,,,,0.0,0.0,ARG,-105.0,6962.0,7067.0,
Armenia,1960,1874120.0,903002.0,971118.0,65.8634634146342,,West and Central Asia,1792.034,30643.8,45.21657,40.30967,61.15821144897173,,,,0.0,0.0,ARM,400.0,4090.0,3690.0,
Armenia,1964,2144998.0,1040243.0,1104755.0,67.5654146341463,,West and Central Asia,1792.034,30643.8,45.21657,40.30967,69.99778095405922,,,,0.0,0.0,ARM,400.0,4090.0,3690.0,
Armenia,1968,2401140.0,1170242.0,1230898.0,69.22926829268289,,West and Central Asia,1792.034,30643.8,45.21657,40.30967,78.3564701505688,,,,0.0,0.0,ARM,400.0,4090.0,3690.0,
Armenia,1972,2650484.0,1293462.0,1357022.0,70.3673414634146,,West and Central Asia,1792.034,30643.8,45.21657,40.30967,86.49332001905769,,1440.48,581.0237,2021.5037,0.0007626922856353782,ARM,400.0,4090.0,3690.0,
Armenia,1976,2889579.0,1408109.0,1481470.0,70.5294146341464,,West and Central Asia,1792.034,30643.8,45.21657,40.30967,94.29571397803144,,1590.73,664.0386,2254.7686,0.0007803104189226177,ARM,400.0,4090.0,3690.0,
Armenia,1980,3099751.0,1509206.0,1590545.0,70.6845365853659,,West and Central Asia,1792.034,30643.8,45.21657,40.30967,101.15426285251827,,1542.94,729.2936,2272.2336,0.0007330374601056665,ARM,400.0,4090.0,3690.0,
Armenia,1984,3285595.0,1603712.0,1681883.0,69.9356829268293,,West and Central Asia,1792.034,30643.8,45.21657,40.30967,107.21891540866342,,1605.02,789.2073,2394.2273,0.0007287043290484678,ARM,400.0,4090.0,3690.0,
Armenia,1988,3504651.0,1706506.0,1798145.0,68.1820975609756,,West and Central Asia,1792.034,30643.8,45.21657,40.30967,114.36737610870716,,2491.32,807.5779,3298.8979,0.0009412914153220963,ARM,400.0,4090.0,3690.0,
Armenia,1992,3442810.0,1654929.0,1787881.0,67.8626097560976,1272577456.12712,West and Central Asia,1792.034,30643.8,45.21657,40.30967,112.34931699071264,5826.863,2605.21,649.7631,9081.8361,0.002637913826205919,ARM,400.0,4090.0,3690.0,0.6321600004
Armenia,1994,3283660.0,1562321.0,1721339.0,68.3986097560976,1315158670.28285,West and Central Asia,1792.034,30643.8,45.21657,40.30967,107.15577049843687,2706.246,2537.16,489.6481,5733.0540999999985,0.0017459341405626644,ARM,400.0,4090.0,3690.0,0.6313644448
Armenia,1996,3168215.0,1495573.0,1672642.0,69.2431219512195,1596968913.27897,West and Central Asia,1792.034,30643.8,45.21657,40.30967,103.38845051853883,2563.233,2561.53,485.398,5610.161,0.0017707639790860152,ARM,400.0,4090.0,3690.0,0.6384266670000001
Armenia,1998,3108684.0,1461447.0,1647237.0,70.24817073170729,1893726437.2646198,West and Central Asia,1792.034,30643.8,45.21657,40.30967,101.4457736964737,3362.639,2552.16,470.2142,6385.0131999999985,0.0020539280287092537,ARM,400.0,4090.0,3690.0,0.653346667
Armenia,2000,3069588.0,1440918.0,1628670.0,71.1996585365854,1911563665.3900602,West and Central Asia,1792.034,30643.8,45.21657,40.30967,100.16995281264073,3465.315,2565.36,461.6861,6492.3611,0.0021150594477174134,ARM,400.0,4090.0,3690.0,0.668266667
Armenia,2002,3033897.0,1424809.0,1609088.0,71.8883902439024,2376335048.3997602,West and Central Asia,1792.034,30643.8,45.21657,40.30967,99.00524739098937,3043.61,2604.24,477.9983,6125.8483,0.002019135224432471,ARM,400.0,4090.0,3690.0,0.6693111114
Armenia,2004,3000612.0,1410904.0,1589708.0,72.28473170731709,3576615240.41616,West and Central Asia,1792.034,30643.8,45.21657,40.30967,97.91905703600729,3644.998,2826.69,587.884,7059.571999999999,0.002352710713681076,ARM,400.0,4090.0,3690.0,0.6703555558
Armenia,2006,2958500.0,1390331.0,1568169.0,72.49124390243901,6384451606.1421,West and Central Asia,1792.034,30643.8,45.21657,40.30967,96.54481493809514,4382.065,3084.15,627.7748,8093.989799999998,0.0027358424201453443,ARM,400.0,4090.0,3690.0,0.684753333
Armenia,2008,2908220.0,1363148.0,1545072.0,72.72590243902441,11662040713.8753,West and Central Asia,1792.034,30643.8,45.21657,40.30967,94.90402626306135,5559.172,3234.91,731.3489,9525.4309,0.003275347429011561,ARM,400.0,4090.0,3690.0,0.690282222
Armenia,2010,2877311.0,1346351.0,1530960.0,73.10929268292679,9260284937.797821,West and Central Asia,1792.034,30643.8,45.21657,40.30967,93.89537198389236,4217.05,3328.72,985.8341,8531.6041,0.0029651310199001767,ARM,400.0,4090.0,3690.0,0.701366667
Armenia,2012,2881922.0,1349909.0,1532013.0,73.58621951219509,10619320048.5857,West and Central Asia,1792.034,30643.8,45.21657,40.30967,94.04584287849418,5694.851,3425.6780139565003,1022.80942216316,10143.338436119659,0.003519643639251742,ARM,400.0,4090.0,3690.0,0.701366667
Armenia,2014,2906220.0,1364486.0,1541734.0,74.0195853658537,11609512939.7543,West and Central Asia,1792.034,30643.8,45.21657,40.30967,94.83876020597971,5529.8359999999975,,,5529.8359999999975,0.0019027589101995024,ARM,400.0,4090.0,3690.0,
Armenia,2016,2924816.0,1375250.0,1549566.0,,10572298341.5618,West and Central Asia,1792.034,30643.8,45.21657,40.30967,95.44560400472528,,,,0.0,0.0,ARM,400.0,4090.0,3690.0,
Australia,1960,10276477.0,5191453.0,5085024.0,70.8170731707317,18593347519.3191,Oceania,272.4731,7662592.0,134.6131,-25.84766,1.341122821102833,88202.351,,,88202.351,0.008582936642586754,AUS,-15.0,2228.0,2243.0,
Australia,1964,11167000.0,5626905.0,5540095.0,70.88097560975609,23787658192.4068,Oceania,272.4731,7662592.0,134.6131,-25.84766,1.4573397617933983,108979.573,,,108979.573,0.00975907343064386,AUS,-15.0,2228.0,2243.0,
Australia,1968,12009000.0,6041361.0,5967639.0,70.9190243902439,32687870982.1929,Oceania,272.4731,7662592.0,134.6131,-25.84766,1.5672242499665907,134622.904,,,134622.904,0.011210167707552671,AUS,-15.0,2228.0,2243.0,
Australia,1972,13177000.0,6618565.0,6558435.0,71.4575609756098,52003504672.8972,Oceania,272.4731,7662592.0,134.6131,-25.84766,1.7196530886676469,157486.649,106378.0,61266.85,325131.499,0.02467416703346741,AUS,-15.0,2228.0,2243.0,
Australia,1976,14033000.0,7028679.0,7004321.0,73.01463414634149,104974158578.092,Oceania,272.4731,7662592.0,134.6131,-25.84766,1.8313646348389685,174244.83899999998,114340.0,69355.68,357940.519,0.02550705615335281,AUS,-15.0,2228.0,2243.0,
Australia,1980,14692000.0,7333536.0,7358464.0,74.3336585365854,149887465181.059,Oceania,272.4731,7662592.0,134.6131,-25.84766,1.9173668648937592,220746.066,109630.0,68823.72,399199.786,0.02717123509392867,AUS,-15.0,2228.0,2243.0,0.869533333
Australia,1984,15544000.0,7759947.0,7784053.0,75.3878048780488,193503894222.061,Oceania,272.4731,7662592.0,134.6131,-25.84766,2.0285563944941867,236594.84,101429.0,53159.73,391183.57,0.025166210113226967,AUS,-15.0,2228.0,2243.0,0.8698000002
Australia,1988,16532200.0,8249922.0,8282278.0,76.4326829268293,236135768335.274,Oceania,272.4731,7662592.0,134.6131,-25.84766,2.157520588333556,261145.405,103628.0,52741.85,417515.255,0.02525466997737748,AUS,-15.0,2228.0,2243.0,0.872626667
Australia,1992,17495000.0,8714049.0,8780951.0,77.37804878048779,325692532492.502,Oceania,272.4731,7662592.0,134.6131,-25.84766,2.283169976947748,267984.36,116503.0,61429.6,445916.96,0.02548825150042869,AUS,-15.0,2228.0,2243.0,0.8824266669999999
Australia,1994,17855000.0,8885029.0,8969971.0,77.87804878048779,323216879972.328,Oceania,272.4731,7662592.0,134.6131,-25.84766,2.3301514683282107,278119.94800000003,123283.0,73006.55,474409.49799999996,0.02657012030243629,AUS,-15.0,2228.0,2243.0,0.890386667
Australia,1996,18311000.0,9113662.0,9197338.0,78.07804878048779,401819423368.74,Oceania,272.4731,7662592.0,134.6131,-25.84766,2.3896613574101297,302164.467,113515.0,60474.8,476154.26700000005,0.02600372819616624,AUS,-15.0,2228.0,2243.0,0.8945733336
Australia,1998,18711000.0,9324319.0,9386681.0,78.63170731707321,399778878111.646,Oceania,272.4731,7662592.0,134.6131,-25.84766,2.4418630144995324,316883.805,116914.0,63490.48,497288.285,0.026577322697878245,AUS,-15.0,2228.0,2243.0,0.8949866667999999
Australia,2000,19153000.0,9555006.0,9597994.0,79.2341463414634,415446209885.072,Oceania,272.4731,7662592.0,134.6131,-25.84766,2.4995458455833224,329443.28,128133.0,75581.41,533157.6900000001,0.027836771785098944,AUS,-15.0,2228.0,2243.0,0.8954
Australia,2002,19651400.0,9805864.0,9845536.0,79.9365853658537,394635830891.586,Oceania,272.4731,7662592.0,134.6131,-25.84766,2.5645891103167178,341353.696,132305.0,73204.02,546862.716,0.02782818099473829,AUS,-15.0,2228.0,2243.0,0.8982293168
Australia,2004,20127400.0,10043018.0,10084382.0,80.490243902439,613329776639.636,Oceania,272.4731,7662592.0,134.6131,-25.84766,2.626709082253107,342699.485,126732.0,69618.87,539050.355,0.026781916939097945,AUS,-15.0,2228.0,2243.0,0.9010586336
Australia,2006,20697900.0,10334386.0,10363514.0,81.0414634146342,747572626534.891,Oceania,272.4731,7662592.0,134.6131,-25.84766,2.701161695676868,365346.877,119085.0,57384.1,541815.9770000001,0.026177340551456908,AUS,-15.0,2228.0,2243.0,0.905155501
Australia,2008,21249200.0,10622124.0,10627076.0,81.39512195121951,1055334825425.25,Oceania,272.4731,7662592.0,134.6131,-25.84766,2.773108629560337,385904.079,122245.0,57169.27,565318.3489999999,0.026604217994089185,AUS,-15.0,2228.0,2243.0,0.9127847029999999
Australia,2010,22031750.0,11017251.0,11014499.0,81.6951219512195,1142876772659.21,Oceania,272.4731,7662592.0,134.6131,-25.84766,2.8752346464486167,390861.863,122574.0,51461.86,564897.723,0.025640165806166102,AUS,-15.0,2228.0,2243.0,0.9188153579999999
Australia,2012,22728254.0,11352999.0,11375255.0,82.04634146341459,1538194473087.23,Oceania,272.4731,7662592.0,134.6131,-25.84766,2.966131303872109,388126.281,125588.193576801,54247.47571156071,567961.9502883618,0.02498924687696476,AUS,-15.0,2228.0,2243.0,0.92653552
Australia,2014,23460694.0,11699505.0,11761189.0,82.3,1459597906912.7,Oceania,272.4731,7662592.0,134.6131,-25.84766,3.061717758168516,361261.839,,,361261.839,0.015398599845341318,AUS,-15.0,2228.0,2243.0,
Australia,2016,24127159.0,12021005.0,12106154.0,,1204616439828.41,Oceania,272.4731,7662592.0,134.6131,-25.84766,3.1486942016487367,,,,0.0,0.0,AUS,-15.0,2228.0,2243.0,
Austria,1960,7047539.0,3282797.0,3764742.0,68.5856097560976,6592693841.18495,Europe,898.7706,84905.64,14.315270000000002,47.59834,83.00436814327058,30821.135,,,30821.135,0.004373318828033445,AUT,115.0,3798.0,3683.0,
Austria,1964,7223801.0,3375100.0,3848701.0,69.92195121951221,9169983885.71185,Europe,898.7706,84905.64,14.315270000000002,47.59834,85.08034330817128,38943.54,,,38943.54,0.00539100398806667,AUT,115.0,3798.0,3683.0,
Austria,1968,7415403.0,3476922.0,3938481.0,70.0575609756098,12440625312.8685,Europe,898.7706,84905.64,14.315270000000002,47.59834,87.33698962754421,42350.183,,,42350.183,0.0057111101041979785,AUT,115.0,3798.0,3683.0,
